key,designer,season,year,category,city,section,width,height,size,aesthetic,tags,url,filename,shard
0967639,Pringle of Scotland,Fall,2019,Menswear,,Collection,2732,4098,1029793,5.27,['Clothing' 'Apparel' 'Fashion' 'Person' 'Sleeve' 'Human' 'Pants'],https://assets.vogue.com/photos/5c48c38844f24e2d3d4225dc/00016-Pringle-Of-Scotland-Fall-2019.jpg,0967639_Pringle of Scotland - Fall 2019 Menswear [Collection].jpg,96
0646417,Hyke,Spring,2019,,Tokyo,Collection,2000,3000,1015516,4.94,['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Human' 'Shoe'],https://assets.vogue.com/photos/5bc9facd1652e14049513e20/00027-0-Hyke.jpg,0646417_Hyke - Spring 2019 Tokyo [Collection].jpg,64
0649777,Valentino,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1693496,6.44,"['Hanne Gaby Odiele' 'Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person'
 'Human' 'Shoe']",https://assets.vogue.com/photos/5c7c088b5609b62d873883ba/_ALE0664.jpg,0649777_Valentino - Fall 2019 Ready-to-Wear [Collection].jpg,64
0003823,Chromat,Spring,2019,Ready-to-Wear,,Collection,2000,3000,797213,4.31,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human'],https://assets.vogue.com/photos/5b931a6c284df27bef1f55fb/_DSC9591.jpg,0003823_Chromat - Spring 2019 Ready-to-Wear [Collection].jpg,0
0648971,Oliver Spencer,Spring,2019,Menswear,,Collection,2000,3000,447771,4.91,"['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Shoe']",https://assets.vogue.com/photos/5b1bfc28748d2059b8362eeb/_SPE0208.jpg,0648971_Oliver Spencer - Spring 2019 Menswear [Collection].jpg,64
0641196,Marta Jakubowski,Fall,2019,Ready-to-Wear,,Collection,2732,4098,998023,4.81,"['Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Sleeve' 'Dress'
 'Human' 'Robe']",https://assets.vogue.com/photos/5c670117e7d89924322458d8/_DAN0320.jpg,0641196_Marta Jakubowski - Fall 2019 Ready-to-Wear [Collection].jpg,64
0960667,Valentino,Spring,2019,Ready-to-Wear,,Collection,2000,3000,1037440,5.3,"['Accessories' 'Accessory' 'Clothing' 'Footwear' 'Apparel' 'Handbag'
 'Person' 'Sleeve' 'Human' 'Shoe' 'Bag']",https://assets.vogue.com/photos/5bb0ef1a48157121a828eb87/_VAL0345.jpg,0960667_Valentino - Spring 2019 Ready-to-Wear [Collection].jpg,96
0644787,Marysia,Spring,2019,Ready-to-Wear,,Collection,2732,4098,843412,4.17,['Clothing' 'Footwear' 'Apparel' 'Female' 'Person' 'Human' 'Shoe'],https://assets.vogue.com/photos/5bd8854fd17b652d92920240/00004-marysia-spring-2019-ready-to-wear-credit-taylor-jewell.jpg,0644787_Marysia - Spring 2019 Ready-to-Wear [Collection].jpg,64
0964064,Atlein,Spring,2019,Ready-to-Wear,,Collection,2000,3000,473120,5.01,['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Human' 'Woman'],https://assets.vogue.com/photos/5bacd07947f0ae2f2f6d3598/_MON0024.jpg,0964064_Atlein - Spring 2019 Ready-to-Wear [Collection].jpg,96
0325761,Roksanda,Pre-Fall,2019,,,Collection,2732,4098,1314952,5.31,['Clothing' 'Apparel' 'Fashion' 'Kimono' 'Person' 'Human' 'Gown' 'Robe'],https://assets.vogue.com/photos/5c14168127cc122cdce19797/00040-roksanda-london-pre-fall-19.jpg,0325761_Roksanda - Pre-Fall 2019 [Collection].jpg,32
0649507,Holzweiler,Spring,2019,,Copenhagen,Collection,1998,3000,461623,5.02,"['Long Sleeve' 'Clothing' 'Apparel' 'Costume' 'Fashion' 'Person' 'Runway'
 'Sleeve' 'Human']",https://assets.vogue.com/photos/5b6b0f777dfc550c30efaba6/Holzweiler_010.jpg,0649507_Holzweiler - Spring 2019 Copenhagen [Collection].jpg,64
0648389,Edeline Lee,Resort,2019,,,Collection,2732,4098,419897,4.63,['Clothing' 'Apparel' 'Person' 'Dress' 'Human'],https://assets.vogue.com/photos/5b47863c77177a26cba8ba38/00008-Edeline-Lee-PSS19-Vogue-BenjaminTietge.jpg,0648389_Edeline Lee - Resort 2019 [Collection].jpg,64
0965681,Reem Acra,Spring,2019,Bridal,,Collection,2832,4256,1351744,5.38,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Wedding' 'Female'
 'Person' 'Dress' 'Human' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/5ad0dec96ce06d6cc9d93c00/Look%25207.jpg,0965681_Reem Acra - Spring 2019 Bridal [Collection].jpg,96
0967444,Burberry,Spring,2019,Ready-to-Wear,,Collection,2000,3000,576910,5.54,['Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/5b9fe5019bf76c2d7fed7293/_BUR1483.jpg,0967444_Burberry - Spring 2019 Ready-to-Wear [Collection].jpg,96
0642723,Schiaparelli,Pre-Fall,2019,,,Collection,2732,4098,487608,4.48,['Clothing' 'Apparel' 'Person' 'Human' 'Pants'],https://assets.vogue.com/photos/5c080598beeb762d5536b0ff/00010-schiaparelli-paris-pre-fall-19.jpg,0642723_Schiaparelli - Pre-Fall 2019 [Collection].jpg,64
0960797,Martin Grant,Resort,2019,,,Collection,2732,4098,1624511,4.85,['Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human' 'Woman'],https://assets.vogue.com/photos/5b2e7b3913302553811d8726/00003-martin-grant-resort-2019-Vogue-2019-pr.jpg,0960797_Martin Grant - Resort 2019 [Collection].jpg,96
0321189,Vivetta,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1946782,5.18,"['Marpessa Dawn' 'Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Human' 'Shoe']",https://assets.vogue.com/photos/5c6ecda70a980d2d39d5aaa8/_DAN0223.jpg,0321189_Vivetta - Fall 2019 Ready-to-Wear [Collection].jpg,32
0009128,Maryam Nassir Zadeh,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1903430,5.0,"['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Shoe']",https://assets.vogue.com/photos/5c5c86acf47193726f163d2a/_ALE0202.jpg,0009128_Maryam Nassir Zadeh - Fall 2019 Ready-to-Wear [Collection].jpg,0
0001364,Kate Spade New York,Pre-Fall,2019,,,Collection,2732,4098,956201,4.88,"['Accessories' 'Sunglasses' 'Accessory' 'Clothing' 'Apparel' 'Female'
 'Person' 'Dress' 'Human' 'Woman']",https://assets.vogue.com/photos/5c0eb7b905b39a2d0ee9d5f5/00024-kate-spade-new-york-pre-fall-2019.jpg,0001364_Kate Spade New York - Pre-Fall 2019 [Collection].jpg,0
0641304,Y-3,Spring,2019,Menswear,,Collection,2000,3000,548360,5.63,['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Human' 'Shoe'],https://assets.vogue.com/photos/5b2fcb29f90cc35fe4d5a138/_MON0837.jpg,0641304_Y-3 - Spring 2019 Menswear [Collection].jpg,64
0005525,Neil Barrett,Fall,2019,Menswear,,Collection,2732,4098,1621406,5.38,"['Leather Jacket' 'Clothing' 'Footwear' 'Apparel' 'Fashion' 'Jacket'
 'Person' 'Human' 'Coat' 'Shoe']",https://assets.vogue.com/photos/5c3a36a80b23392d1fbd1e1c/_ALE6868.jpg,0005525_Neil Barrett - Fall 2019 Menswear [Collection].jpg,0
0644095,Bibhu Mohapatra,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1665056,5.06,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Coat' 'Robe'],https://assets.vogue.com/photos/5c6215aa276d772cf7cb8dc4/_ALE0262.jpg,0644095_Bibhu Mohapatra - Fall 2019 Ready-to-Wear [Collection].jpg,64
0965428,See by Chloé,Fall,2019,Ready-to-Wear,,Collection,2732,4098,886071,4.84,"['Evening Dress' 'Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Female'
 'Person' 'Sleeve' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5c632096dcab762d97f7446d/00004-see-by-chloe-NYFW-fall-19.jpg,0965428_See by Chloé - Fall 2019 Ready-to-Wear [Collection].jpg,96
0005054,Burberry,Spring,2019,Ready-to-Wear,,Collection,2000,3000,547014,5.53,"['Accessories' 'Sunglasses' 'Accessory' 'Clothing' 'Apparel' 'Person'
 'Human' 'Skirt']",https://assets.vogue.com/photos/5b9fdfbb7f3da22de800799e/_BUR0375.jpg,0005054_Burberry - Spring 2019 Ready-to-Wear [Collection].jpg,0
0322201,Tibi,Spring,2019,Ready-to-Wear,,Collection,2000,3000,693510,4.32,['Clothing' 'Footwear' 'Apparel' 'Person' 'Runway' 'Sleeve' 'Human' 'Shoe'],https://assets.vogue.com/photos/5b95949d284df27bef1f5b02/_DSC5381.jpg,0322201_Tibi - Spring 2019 Ready-to-Wear [Collection].jpg,32
0967539,M Missoni,Resort,2019,,,Collection,2732,4098,1567653,4.92,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Skirt' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/5b2ab315644aeb44b1837a35/00011-m-missoni-vogue-resort-2019-pr.jpg,0967539_M Missoni - Resort 2019 [Collection].jpg,96
0964025,Preen by Thornton Bregazzi,Pre-Fall,2019,,,Collection,2732,4098,1851542,4.92,['Sun Hat' 'Clothing' 'Footwear' 'Apparel' 'Person' 'Human' 'Shoe' 'Hat'],https://assets.vogue.com/photos/5c00285b4028e32d76584093/00011-preen-by-thornton-bregazzi-london-pre-fall-19.jpg,0964025_Preen by Thornton Bregazzi - Pre-Fall 2019 [Collection].jpg,96
0008980,Moncler 3 Grenoble,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1195287,5.5,['Clothing' 'Apparel' 'Costume' 'Helmet' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/5c6e109c69568c2d4b4dc102/00016-MONCLER-GRENOBLE-2019-READY-TO-WEAR.jpg,0008980_Moncler 3 Grenoble - Fall 2019 Ready-to-Wear [Collection].jpg,0
0962221,Coach,Pre-Fall,2019,,,Collection,2732,4098,3242363,5.01,"['Transportation' 'Automobile' 'Clothing' 'Apparel' 'Fashion' 'Vehicle'
 'Person' 'Human' 'Car']",https://assets.vogue.com/photos/5c0c0a8452b3212d2f7f6f16/00020coach-shanghai-pre-fall-19-mitchell-sams.jpg,0962221_Coach - Pre-Fall 2019 [Collection].jpg,96
0966962,Marques’Almeida,Spring,2019,Ready-to-Wear,,Collection,2732,4098,1762232,5.03,"['Manon Houette' 'Miniskirt' 'Clothing' 'Footwear' 'Apparel' 'Female'
 'Person' 'Human' 'Skirt']",https://assets.vogue.com/photos/5c752f86c03bf21dac2a5a5e/_FIO0295.jpg,0966962_Marques’Almeida - Spring 2019 Ready-to-Wear [Collection].jpg,96
0646264,Kiko Kostadinov,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1670212,5.12,"['Clothing' 'Overcoat' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'
 'Coat']",https://assets.vogue.com/photos/5c66f31242637255ea5cc73d/_FIO0048.jpg,0646264_Kiko Kostadinov - Fall 2019 Ready-to-Wear [Collection].jpg,64
0969790,Adam Lippes,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1500709,4.97,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Coat' 'Robe'],https://assets.vogue.com/photos/5c60b34fc05e7e2df98c5b45/00025-ADAM-LIPPES-NEW-YORK-FALL-2019.jpg,0969790_Adam Lippes - Fall 2019 Ready-to-Wear [Collection].jpg,96
0644459,Our Legacy,Fall,2019,Menswear,,Collection,2732,4098,1176920,5.41,"['Bar Counter' 'Food Court' 'Restaurant' 'Furniture' 'Clothing' 'Apparel'
 'Person' 'Chair' 'Human' 'Food' 'Pub']",https://assets.vogue.com/photos/5c40c4026d33c3306c319ab9/00004-Our-Legacy-Paris-Fall-19-credit-Jenny-Kallman.jpg,0644459_Our Legacy - Fall 2019 Menswear [Collection].jpg,64
0642275,GmbH,Fall,2019,Menswear,,Collection,2732,4098,1615814,4.28,['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Human' 'Shoe'],https://assets.vogue.com/photos/5c44be928d30d32d081edc43/_ALE0046.jpg,0642275_GmbH - Fall 2019 Menswear [Collection].jpg,64
0961060,Saint Laurent,Pre-Fall,2019,,,Collection,2732,4098,642505,5.34,"['Clothing' 'Overcoat' 'Apparel' 'Person' 'Sleeve' 'Human' 'Coat' 'Suit'
 'Hat']",https://assets.vogue.com/photos/5ced4373587be1794d697ac7/00063-Saint-Laurent-Pre-Fall-19.jpg,0961060_Saint Laurent - Pre-Fall 2019 [Collection].jpg,96
0961250,Jenny Packham,Pre-Fall,2019,,,Collection,2732,4098,1135267,5.68,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Skirt' 'Gown' 'Robe']",https://assets.vogue.com/photos/5c40e1dc7594e712f47bcdff/00010-jenny%2520packham-paris-prefall-19.jpg,0961250_Jenny Packham - Pre-Fall 2019 [Collection].jpg,96
0648749,Giambattista Valli,Spring,2019,Ready-to-Wear,,Collection,2000,3000,956721,4.73,"['Evening Dress' 'Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Sleeve' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5bb20f9d0f6feb2e70c6961b/_VAL0223.jpg,0648749_Giambattista Valli - Spring 2019 Ready-to-Wear [Collection].jpg,64
0002214,Swedish School of Textiles,Spring,2019,,Stockholm,Collection,2000,3000,968385,4.34,"['Camille Rowe' 'Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Human'
 'Shoe' 'Wood']",https://assets.vogue.com/photos/5b8647e81edb2878de8d049a/_DSC2597.jpg,0002214_Swedish School of Textiles - Spring 2019 Stockholm [Collection].jpg,0
0328764,A.L.C.,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1115050,5.44,"['Long Sleeve' 'Clothing' 'Apparel' 'Female' 'Person' 'Sleeve' 'Dress'
 'Human' 'Woman']",https://assets.vogue.com/photos/5c61ee28bb18722d20037ea3/00020-A-L-C-Fall-2019-ready-to-wear.jpg,0328764_A.L.C. - Fall 2019 Ready-to-Wear [Collection].jpg,32
0962948,Au Jour Le Jour,Spring,2019,Ready-to-Wear,,Collection,2732,4098,1695376,5.59,"['Evening Dress' 'Home Decor' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5ba525fc02a4212f901ad56a/00017-Au-Jour-Le-Jour-Spring-2019-RTW.jpg,0962948_Au Jour Le Jour - Spring 2019 Ready-to-Wear [Collection].jpg,96
0325019,Alberta Ferretti,Spring,2019,Ready-to-Wear,,Collection,2000,3000,931226,4.96,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Sleeve' 'Human' 'Skirt'],https://assets.vogue.com/photos/5ba26cfe32b3e062f7ff3e34/_FER0080.jpg,0325019_Alberta Ferretti - Spring 2019 Ready-to-Wear [Collection].jpg,32
0005756,Sonia Rykiel,Resort,2019,,,Collection,2732,4098,1986178,4.55,"['Evening Dress' 'Dale Bozzio' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Dress' 'Human' 'Skirt' 'Gown' 'Robe']",https://assets.vogue.com/photos/5b167d4f3b3c7a295b43f8aa/00022-sonia-rykiel-vogue-resort-2019-pr.jpg,0005756_Sonia Rykiel - Resort 2019 [Collection].jpg,0
0007541,Margaret Howell,Fall,2019,Menswear,,Collection,2732,4098,1102272,5.07,['Clothing' 'Overcoat' 'Apparel' 'Person' 'Tuxedo' 'Human' 'Coat' 'Suit'],https://assets.vogue.com/photos/5c699b7f770cd324e3ef4ed1/ARM_5070.jpg,0007541_Margaret Howell - Fall 2019 Menswear [Collection].jpg,0
0645266,Moschino,Spring,2019,Menswear,,Collection,667,1000,84682,5.36,['Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/5b1b59e547b9940fb269ad24/_R7P9435.jpg,0645266_Moschino - Spring 2019 Menswear [Collection].jpg,64
0326961,L'Agence,Pre-Fall,2019,,,Collection,2732,4098,848072,5.62,"['Clothing' 'Overcoat' 'Apparel' 'Balcony' 'Railing' 'Person' 'Human'
 'Coat' 'Suit']",https://assets.vogue.com/photos/5c1005e8d999e92dd845f115/00021-lagence-new-york-pre-fall-2019-credit-jacopo-moschin.jpg,0326961_L'Agence - Pre-Fall 2019 [Collection].jpg,32
0649079,Christian Dior,Spring,2019,Ready-to-Wear,,Collection,2000,3000,1349405,5.28,['Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Human' 'Coat' 'Shoe'],https://assets.vogue.com/photos/5ba8e46b6841cb2d49d510de/_DIO0235.jpg,0649079_Christian Dior - Spring 2019 Ready-to-Wear [Collection].jpg,64
0643562,Blumarine,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1311162,4.34,"['Long Sleeve' 'Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway'
 'Sleeve' 'Human' 'Shoe']",https://assets.vogue.com/photos/5c6fef840a980d2d39d5ad0a/_FIO0515.jpg,0643562_Blumarine - Fall 2019 Ready-to-Wear [Collection].jpg,64
0002800,Area,Fall,2019,Ready-to-Wear,,Collection,2732,4098,2169124,3.95,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Gown'
 'Robe']",https://assets.vogue.com/photos/5c5f9dd5ae327e2d3c569f69/00015-AREA-2019-READY-TO-WEAR.JPG,0002800_Area - Fall 2019 Ready-to-Wear [Collection].jpg,0
0326067,Marc Jacobs,Spring,2019,Ready-to-Wear,,Collection,2000,3000,1081394,5.97,"['Long Sleeve' 'Clothing' 'Footwear' 'Apparel' 'Fashion' 'Person' 'Runway'
 'Sleeve' 'Human' 'Coat' 'Shoe']",https://assets.vogue.com/photos/5b99a2caac0f142e426f87e4/_JAC0156.jpg,0326067_Marc Jacobs - Spring 2019 Ready-to-Wear [Collection].jpg,32
0645855,Jean Paul Gaultier,Spring,2019,Couture,,Collection,2732,4098,1273210,5.59,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/5c487abe13714b2cff25ba1b/_FIO0366.jpg,0645855_Jean Paul Gaultier - Spring 2019 Couture [Collection].jpg,64
0325390,Christian Siriano,Spring,2019,Ready-to-Wear,,Collection,2000,3000,501988,5.57,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Gown'
 'Robe']",https://assets.vogue.com/photos/5b946b9e4fb0c97b14afed7e/_LLL1644%2520(2).jpg,0325390_Christian Siriano - Spring 2019 Ready-to-Wear [Collection].jpg,32
0322554,Barbara Bui,Spring,2019,Ready-to-Wear,,Collection,2732,4098,1124818,4.95,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Sleeve' 'Dress'
 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5bbb52251c87a62e393eb24a/00014barbara-bui-spring-2019-ready-to-wear.jpg,0322554_Barbara Bui - Spring 2019 Ready-to-Wear [Collection].jpg,32
0961623,Koché,Spring,2019,Ready-to-Wear,,Collection,2000,3000,886007,4.63,"['Evening Dress' 'Hayley Kiyoko' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5baa63f47faa9e2d8b7545f4/KIM_0514.jpg,0961623_Koché - Spring 2019 Ready-to-Wear [Collection].jpg,96
0008230,Romance Was Born,Pre-Fall,2019,,,Collection,2732,4098,2275809,4.93,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human' 'Gown' 'Robe'],https://assets.vogue.com/photos/5c48a479733a802cfeea7feb/00005-Romance-Was-Born-Pre-Fall-19-credit-Charles-Dennington.jpg,0008230_Romance Was Born - Pre-Fall 2019 [Collection].jpg,0
0966609,Suzanne Rae,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1948728,4.7,['Clothing' 'Footwear' 'Apparel' 'Laundry' 'Person' 'Human' 'Shoe'],https://assets.vogue.com/photos/5c65d8dc6a13120d962296cd/00005-suzanne-rae-fall-2019-ready-to-wear-credit-mae-elvis-kaufman-and-lindsey-eskind.jpg,0966609_Suzanne Rae - Fall 2019 Ready-to-Wear [Collection].jpg,96
0649980,Sacai,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1640341,5.0,['Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway' 'Human' 'Woman'],https://assets.vogue.com/photos/5c7d026a112b7c2d2647abb0/_DAN0282.jpg,0649980_Sacai - Fall 2019 Ready-to-Wear [Collection].jpg,64
0001282,Celine,Spring,2019,Ready-to-Wear,,Collection,1997,3000,937379,5.66,"['Accessories' 'Accessory' 'Clothing' 'Overcoat' 'Apparel' 'Female'
 'Person' 'Human' 'Woman' 'Coat' 'Suit' 'Tie']",https://assets.vogue.com/photos/5baf448caa0a712dc73504b1/KIM_0769.jpg,0001282_Celine - Spring 2019 Ready-to-Wear [Collection].jpg,0
0323695,Tiger of Sweden,Fall,2019,,Stockholm,Collection,2732,4098,442346,3.5,"['Long Sleeve' 'Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Sleeve'
 'Dress' 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/5c5964647e59d42d4151f309/00015-tiger-of-sweden-stockholm-fall-19.jpg,0323695_Tiger of Sweden - Fall 2019 Stockholm [Collection].jpg,32
0007601,Chloé,Resort,2019,,,Collection,2732,4098,1644631,5.2,"['Accessories' 'Accessory' 'Clothing' 'Footwear' 'Apparel' 'Handbag'
 'Person' 'Human' 'Shoe' 'Bag']",https://assets.vogue.com/photos/5b1038b48d6a733b448715c6/00044-chloe-vogue-resort-2019-pr.jpg,0007601_Chloé - Resort 2019 [Collection].jpg,0
0328753,Prada,Fall,2019,Menswear,,Collection,2732,4098,1797763,5.42,"['Evening Dress' 'Liu Wen' 'Clothing' 'Footwear' 'Apparel' 'Fashion'
 'Candle' 'Person' 'Human' 'Gown' 'Robe' 'Shoe']",https://assets.vogue.com/photos/5d849b346edfe9000830ab33/_ALE9636.jpg,0328753_Prada - Fall 2019 Menswear [Collection].jpg,32
0321657,Junya Watanabe,Spring,2019,Menswear,,Collection,2000,3000,758273,5.42,"['Long Sleeve' 'Clothing' 'Footwear' 'Apparel' 'Person' 'Sleeve' 'Human'
 'Pants' 'Shoe']",https://assets.vogue.com/photos/5b2cb859405ee337f2a034e9/_JUN0563.jpg,0321657_Junya Watanabe - Spring 2019 Menswear [Collection].jpg,32
0961163,Gucci,Pre-Fall,2019,,,Collection,2732,4098,2313889,5.34,['Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human' 'Woman' 'Coat'],https://assets.vogue.com/photos/5c1bbe1d01427b2d2ac91974/00074-gucci-milan-pre-fall-19-credit-Harmony-Korine.jpg,0961163_Gucci - Pre-Fall 2019 [Collection].jpg,96
0328633,Saint Laurent,Spring,2019,Ready-to-Wear,,Collection,2000,3000,1186736,5.26,"['Evening Dress' 'Clothing' 'Overcoat' 'Apparel' 'Fashion' 'Person'
 'Runway' 'Dress' 'Human' 'Coat' 'Gown' 'Robe']",https://assets.vogue.com/photos/5baa8c93f781282f40488126/_STL1534.jpg,0328633_Saint Laurent - Spring 2019 Ready-to-Wear [Collection].jpg,32
0327765,Dolce & Gabbana,Fall,2019,Ready-to-Wear,,Collection,2732,4098,1610436,6.05,['Clothing' 'Footwear' 'Apparel' 'Person' 'Human' 'Boot' 'Shoe'],https://assets.vogue.com/photos/5c72a11bc03bf21dac2a571d/_ALE0359.jpg,0327765_Dolce & Gabbana - Fall 2019 Ready-to-Wear [Collection].jpg,32
0960243,Saint Laurent,Spring,2019,Ready-to-Wear,,Collection,2000,3000,884626,5.08,['Clothing' 'Apparel' 'Person' 'Sleeve' 'Human' 'Pants'],https://assets.vogue.com/photos/5baa7c9c7faa9e2d8b754631/_STL0178.jpg,0960243_Saint Laurent - Spring 2019 Ready-to-Wear [Collection].jpg,96
0968188,Sid Neigum,Resort,2019,,,Collection,2732,4098,1537694,5.08,"['Evening Dress' 'Banister' 'Clothing' 'Apparel' 'Fashion' 'Female'
 'Person' 'Dress' 'Human' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/5b1eca9a405ee337f2a02abf/00006-sid-neigum-vogue-resort-2019-ana-larruy.jpg,0968188_Sid Neigum - Resort 2019 [Collection].jpg,96
0007258,Simone Rocha,Spring,2019,Ready-to-Wear,,Collection,1997,3000,1319215,5.36,"['Audience' 'Clothing' 'Footwear' 'Apparel' 'Costume' 'Fashion' 'Person'
 'Crowd' 'Human' 'Skirt' 'Robe' 'Shoe']",https://assets.vogue.com/photos/5b9e98dd9bf76c2d7fed70e5/KIM_0331.jpg,0007258_Simone Rocha - Spring 2019 Ready-to-Wear [Collection].jpg,0
0961379,Cynthia Rowley,Spring,2019,Ready-to-Wear,,Collection,2732,4098,726567,5.78,"['Leisure Activities' 'Evening Dress' 'Dance Pose' 'Clothing' 'Apparel'
 'Fashion' 'Person' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5b97c613727e71287c3ccc8a/00014-cynthia-rowley-spring-2019-ready-to-wear.jpg,0961379_Cynthia Rowley - Spring 2019 Ready-to-Wear [Collection].jpg,96
0648468,Sonia Rykiel,Spring,2019,Ready-to-Wear,,Collection,2000,3000,725907,5.01,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/5baffc6f5c391430c2cb1de2/_LLL2063.jpg,0648468_Sonia Rykiel - Spring 2019 Ready-to-Wear [Collection].jpg,64
0963270,Raquel Allegra,Resort,2019,,,Collection,2732,4098,972358,4.21,['Clothing' 'Apparel' 'Person' 'Human'],https://assets.vogue.com/photos/5b33be309bab05142f16768b/00002-Raquel-Allegra-Vogue-Resort-2019-pr.jpg,0963270_Raquel Allegra - Resort 2019 [Collection].jpg,96
0966260,Valentino,Fall,2019,Menswear,,Collection,2732,4098,1600737,5.24,"['Accessories' 'Sunglasses' 'Accessory' 'Clothing' 'Overcoat' 'Apparel'
 'Female' 'Person' 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/5c5dca8da110682d12efc5f5/_FIO0102.jpg,0966260_Valentino - Fall 2019 Menswear [Collection].jpg,96
0647444,Philipp Plein,Fall,2019,Menswear,,Collection,2732,4098,1757503,5.5,"['Accessories' 'Sunglasses' 'Accessory' 'Clothing' 'Footwear' 'Overcoat'
 'Apparel' 'Person' 'Human' 'Coat' 'Shoe']",https://assets.vogue.com/photos/5c39275e20d46b2d16755217/_ALE3809.jpg,0647444_Philipp Plein - Fall 2019 Menswear [Collection].jpg,64
0005006,Ralph & Russo,Spring,2019,Couture,,Collection,2738,4098,1564398,5.76,"['Evening Dress' 'Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Person'
 'Sleeve' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/5c46118113714b2cff25b849/_ALE0117.jpg,0005006_Ralph & Russo - Spring 2019 Couture [Collection].jpg,0
0006098,Michael Kors Collection,Resort,2019,,,Collection,2732,4098,980333,3.97,['Clothing' 'Apparel' 'Female' 'Person' 'Sleeve' 'Dress' 'Human' 'Pants'],https://assets.vogue.com/photos/5b1ed34c4c6bbc393b0c8b69/00036-Michael-Kors-Vogue-Resort-2019-pr.jpg,0006098_Michael Kors Collection - Resort 2019 [Collection].jpg,0
